entity_id,pass,reason,model,input_tokens,output_tokens
customize_property_style_free_fox_napping_log_s3,1,"Image 3 shows photographic realistic fur and lighting, losing the flat cartoon style seen in Images 1 and 2.",claude-opus-4-7,3347,60
customize_property_style_free_boy_pixel_selling_lemonade_s3,1,"Image 3 shifted to a photorealistic style, losing the cartoon look preserved in Image 2.",claude-opus-4-7,4446,52
customize_property_style_free_boy_pixel_selling_lemonade_s4,1,Image 3 lost the cartoon style and appears photorealistic compared to Image 2's cartoon style.,claude-opus-4-7,4446,53
customize_property_style_free_boy_pixel_skateboard_park_s0,1,"Image 3 is clearly photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,50
customize_property_style_free_fox_napping_log_s4,1,"Image 3 is photorealistic with detailed fur and bokeh, while Image 2 retained the cartoon style of Image 1.",claude-opus-4-7,3347,61
customize_property_style_free_boy_pixel_selling_lemonade_s1,1,"Image 3 shifted from flat cartoon style to a more realistic, detailed illustration with photographic lighting and textures.",claude-opus-4-7,4446,58
customize_property_style_free_fox_pouncing_mouse_s0,1,"Image 3 shifted from cartoon illustration to photorealistic fox, losing Image 1's stylized look.",claude-opus-4-7,3347,55
customize_property_style_free_fox_pouncing_mouse_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3347,48
customize_property_style_free_fox_pouncing_mouse_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon style from the reference.,claude-opus-4-7,3347,48
customize_property_style_free_boy_pixel_skateboard_park_s4,1,Image 3 lost the cartoon style and became photorealistic compared to Image 2.,claude-opus-4-7,4446,46
customize_property_style_free_boy_pixel_skateboard_park_s3,1,"Image 3 shifted to a photorealistic style, losing the cartoon look retained in Image 2.",claude-opus-4-7,4446,51
customize_property_style_free_boy_pixel_skateboard_park_s1,1,"Image 3 is photorealistic, losing the cartoon style retained in Image 2.",claude-opus-4-7,4446,46
customize_property_style_free_fox_snow_s0,1,"Image 3 is clearly photographic/realistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3347,52
customize_property_style_free_capybara_eating_watermelon_s0,1,"Image 3 is clearly photographic/realistic, losing the cartoon style present in Image 2.",claude-opus-4-7,3918,50
customize_property_style_free_fox_pouncing_mouse_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3347,48
customize_property_style_free_fox_pouncing_mouse_s3,1,Image 3 lost the flat cartoon shading of Image 1 and appears photorealistic compared to Image 2's illustrated style.,claude-opus-4-7,3347,62
customize_property_style_free_fox_snow_s2,1,Image 3 looks photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3347,49
customize_property_style_free_fox_snow_s1,1,"Image 3 appears more photorealistic with natural fur texture, while Image 2 retains slightly more stylized features.",claude-opus-4-7,3347,56
customize_property_style_free_capybara_eating_watermelon_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3918,48
customize_property_style_free_boy_pixel_skateboard_park_s2,1,Image 3 is clearly photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4446,51
customize_property_style_free_fox_snow_s3,1,Image 3 shifted from cartoon illustration to a photorealistic fox in snowy forest.,claude-opus-4-7,3347,50
customize_property_style_free_fox_snow_s4,1,Image 3 is clearly photorealistic while Image 2 retains the cartoon illustration style of Image 1.,claude-opus-4-7,3347,55
customize_property_style_free_capybara_grazing_grass_s0,1,"Image 3 lost the cartoon outlines and flat shading, appearing photographic compared to Image 2's anime style.",claude-opus-4-7,3918,57
customize_property_style_free_capybara_eating_watermelon_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3918,48
customize_property_style_free_capybara_eating_watermelon_s1,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3918,48
customize_property_style_free_capybara_grazing_grass_s1,1,Image 3 lost the cartoon line-art style and appears photorealistic compared to Image 2.,claude-opus-4-7,3918,50
customize_property_style_free_frog_leaping_grass_s1,1,"Image 3 shows a photorealistic frog and grass, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4039,54
customize_property_style_free_capybara_eating_watermelon_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3918,48
customize_property_style_free_capybara_grazing_grass_s2,1,"Image 3 lost the cartoon outlines and flat shading, appearing photorealistic compared to Image 2's anime style.",claude-opus-4-7,3918,59
customize_property_style_free_frog_leaping_grass_s0,1,Image 3 shifted from cartoon illustration to photographic realism with natural lighting and textures.,claude-opus-4-7,4039,50
customize_property_style_free_capybara_grazing_grass_s4,1,Image 3 lost the cartoon line-art style and became photorealistic compared to Image 2.,claude-opus-4-7,3918,49
customize_property_style_free_frog_leaping_grass_s2,1,Image 3 lost the cartoon shading and looks photorealistic compared to Image 2's cel-shaded style.,claude-opus-4-7,4039,56
customize_property_style_free_frog_leaping_grass_s3,1,Image 3 lost the cartoon style and appears as a realistic photograph compared to Image 2's animated style.,claude-opus-4-7,4039,54
customize_property_style_free_capybara_grazing_grass_s3,1,"Image 3 lost the cartoon outlines and flat shading, appearing photorealistic compared to Image 2's anime style.",claude-opus-4-7,3918,59
customize_property_style_free_frog_lily_pad_s0,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4039,48
customize_property_style_free_frog_leaping_grass_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4039,48
customize_property_style_free_capybara_hotspring_s0,1,Image 3 lost the cartoon line-art style and became photorealistic compared to Image 2.,claude-opus-4-7,3918,49
customize_property_style_free_frog_lily_pad_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4039,48
customize_property_style_free_capybara_hotspring_s1,1,Image 3 lost the cartoon line-art style and appears photorealistic compared to the cartoon Image 2.,claude-opus-4-7,3918,55
customize_property_style_free_capybara_hotspring_s3,1,"Image 3 is photorealistic with detailed fur and lighting, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3918,57
customize_property_style_free_capybara_hotspring_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3918,47
customize_property_style_free_frog_lily_pad_s2,1,"Image 3 shows a photorealistic frog with detailed texture, unlike the cartoon style of Image 2.",claude-opus-4-7,4039,55
customize_property_style_free_capybara_hotspring_s2,1,"Image 3 is photorealistic capybara, losing the cartoon/anime style of Image 1 and 2.",claude-opus-4-7,3918,54
customize_property_style_free_capybara_napping_mud_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3918,47
customize_property_style_free_frog_mossy_log_s0,1,"Image 3 lost the cartoon style and appears as a realistic photographic frog, unlike Image 2's cartoon style.",claude-opus-4-7,4039,59
customize_property_style_free_frog_lily_pad_s4,1,"Image 3 shifted from cartoon vector style to photorealistic frog, losing reference style.",claude-opus-4-7,4039,49
customize_property_style_free_capybara_napping_mud_s0,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3918,48
customize_property_style_free_frog_lily_pad_s3,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4039,48
customize_property_style_free_frog_mossy_log_s1,1,"Image 3 shifted from cartoon vector style to a photorealistic frog and forest, losing Image 1's illustrated style.",claude-opus-4-7,4039,60
customize_property_style_free_capybara_napping_mud_s2,1,Image 3 is photorealistic while Image 2 retains the cartoon style of Image 1.,claude-opus-4-7,3918,49
customize_property_style_free_capybara_napping_mud_s4,1,Image 3 is clearly photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3918,51
customize_property_style_free_capybara_napping_mud_s3,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3918,51
customize_property_style_free_capybara_swimming_with_ducks_s1,1,Image 3 lost the cartoon flat-shaded style and became photorealistic compared to Image 2.,claude-opus-4-7,3918,52
customize_property_style_free_frog_mossy_log_s3,1,"Image 3 is photorealistic, losing the flat cartoon vector style preserved in Image 2.",claude-opus-4-7,4039,51
customize_property_style_free_frog_mossy_log_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4039,48
customize_property_style_free_frog_rain_leaf_s0,1,Image 3 lost cartoon styling and appears photorealistic compared to Image 2's stylized look.,claude-opus-4-7,4039,52
customize_property_style_free_frog_mossy_log_s2,1,"Image 3 is photorealistic, losing the cartoon vector style of Image 1 present in Image 2.",claude-opus-4-7,4039,53
customize_property_style_free_capybara_swimming_with_ducks_s0,1,"Image 3 shifted to photorealistic rendering, losing the cartoon/anime style preserved in Image 2.",claude-opus-4-7,3918,56
customize_property_style_free_capybara_swimming_with_ducks_s2,1,Image 3 lost the cartoon style and appears photorealistic compared to Image 2.,claude-opus-4-7,3918,47
customize_property_style_free_frog_rain_leaf_s1,1,Image 3 lost the cartoon vector style and appears more photorealistic than Image 2.,claude-opus-4-7,4039,48
customize_property_style_free_capybara_swimming_with_ducks_s3,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3918,51
customize_property_style_free_frog_rain_leaf_s2,0,"Both Image 2 and Image 3 appear similarly photorealistic; neither matches the cartoon style, and Image 3 is not noticeably more realistic.",claude-opus-4-7,4039,70
customize_property_style_free_frog_shallow_stream_s0,1,Image 3 lost the cartoon/illustrated style and became photorealistic compared to Image 2's anime-style rendering.,claude-opus-4-7,4039,59
customize_property_style_free_cartoon_boy_ice_cream_s0,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3293,48
customize_property_style_free_frog_rain_leaf_s3,1,"Image 3 appears more photorealistic with natural textures and lighting, losing the stylized cartoon look closer retained in Image 2.",claude-opus-4-7,4039,62
customize_property_style_free_cartoon_boy_ice_cream_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style of Image 1.,claude-opus-4-7,3293,49
customize_property_style_free_frog_rain_leaf_s4,0,Both Image 2 and Image 3 appear similarly photorealistic; no notable shift toward realism in Image 3.,claude-opus-4-7,4039,57
customize_property_style_free_capybara_swimming_with_ducks_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3918,48
customize_property_style_free_frog_shallow_stream_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4039,48
customize_property_style_free_cartoon_boy_ice_cream_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3293,48
customize_property_style_free_frog_shallow_stream_s4,1,Image 3 lost the cartoon style and became photorealistic compared to Image 2's clean cartoon rendering.,claude-opus-4-7,4039,56
customize_property_style_free_frog_shallow_stream_s1,1,Image 3 lost the cartoon style and appears photographic/realistic compared to Image 2.,claude-opus-4-7,4039,49
customize_property_style_free_cartoon_boy_soccer_field_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3293,47
customize_property_style_free_cartoon_boy_soccer_field_s0,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3293,48
customize_property_style_free_globe_man_backyard_grill_s0,1,Image 3 appears photographic/realistic while Image 2 retained the cartoon/comic style of the reference.,claude-opus-4-7,3773,54
customize_property_style_free_cartoon_boy_ice_cream_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of Image 1.,claude-opus-4-7,3293,49
customize_property_style_free_cartoon_boy_ice_cream_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3293,48
customize_property_style_free_cartoon_boy_soccer_field_s2,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,3293,48
customize_property_style_free_frog_shallow_stream_s3,1,Image 3 appears photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4039,49
customize_property_style_free_cartoon_boy_soccer_field_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3293,48
customize_property_style_free_cartoon_boy_soccer_field_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3293,48
customize_property_style_free_globe_man_backyard_grill_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon/comic style of the reference.,claude-opus-4-7,3773,51
customize_property_style_free_cartoon_boy_treehouse_s0,1,Image 3 appears photographic/realistic compared to Image 2's clear cartoon style matching the reference.,claude-opus-4-7,3293,53
customize_property_style_free_globe_man_baseball_game_s0,1,Image 3 appears photographic/realistic while Image 2 retained the cartoon illustrated style of the reference.,claude-opus-4-7,3773,55
customize_property_style_free_globe_man_backyard_grill_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3773,48
customize_property_style_free_globe_man_backyard_grill_s2,1,Image 3 lost the cartoon line-art style and appears photorealistic compared to Image 2.,claude-opus-4-7,3773,50
customize_property_style_free_globe_man_backyard_grill_s3,1,Image 3 appears photorealistic while Image 2 retains the cartoon/illustrated style of the reference.,claude-opus-4-7,3773,54
