task_id,cell,pass,reason,model,input_tokens,output_tokens
customize_property_style_free_orange_cat_yarn_play_s4,baseline_4step,1,"Entire scene, cat, yarn, and floor are rendered in cartoon/illustrated style, no photographic elements.",claude-sonnet-5,2273,55
customize_property_style_free_pig_apple_eating_s0,baseline_4step,1,"Entire scene, pig and background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,44
customize_property_style_free_pig_apple_eating_s1,baseline_4step,1,"Entire scene, pig, apple, and background are rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,47
customize_property_style_free_pig_apple_eating_s2,baseline_4step,1,"Entire scene, pig, apple, and background are consistently cartoon-style illustration with no photographic elements.",claude-sonnet-5,1556,51
customize_property_style_free_pig_apple_eating_s3,baseline_4step,1,"Entire scene, pig, apple, fence, trees, sky are all cartoon-style illustration, no photographic elements.",claude-sonnet-5,1556,55
customize_property_style_free_pig_apple_eating_s4,baseline_4step,1,"Entire scene, pig, apple, and background are fully cartoon-style, no photographic elements.",claude-sonnet-5,1556,47
customize_property_style_free_pig_farm_pen_s0,baseline_4step,1,"Entire scene, pig and barn background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,45
customize_property_style_free_pig_farm_pen_s1,baseline_4step,1,"Both pig and barn background are rendered in consistent cartoon illustration style, no photographic elements.",claude-sonnet-5,1556,48
customize_property_style_free_pig_farm_pen_s2,baseline_4step,1,"Entire scene, pig and barn background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,45
customize_property_style_free_pig_farm_pen_s3,baseline_4step,1,"Entire scene, pig and barn background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,45
customize_property_style_free_pig_farm_pen_s4,baseline_4step,1,Both pig and barnyard background are rendered in consistent cartoon illustration style.,claude-sonnet-5,1556,43
customize_property_style_free_pig_mud_wallow_s0,baseline_4step,1,"Entire image, including background and pig, is fully cartoon-style illustration with no photographic elements.",claude-sonnet-5,1556,47
customize_property_style_free_pig_mud_wallow_s1,baseline_4step,1,"Entire scene, pig, mud puddle, and background are uniformly cartoon-style with flat colors and outlines.",claude-sonnet-5,1556,54
customize_property_style_free_pig_mud_wallow_s2,baseline_4step,1,"Entire image, including pig, mud, and background, is stylized cartoon illustration with no photographic elements.",claude-sonnet-5,1556,50
customize_property_style_free_pig_mud_wallow_s3,baseline_4step,1,"Entire scene, pig, mud puddle, and background are rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,50
customize_property_style_free_pig_mud_wallow_s4,baseline_4step,1,"Entire scene, pig, mud puddle, and grass are rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,51
customize_property_style_free_pig_piglets_meadow_s0,baseline_4step,1,"Entire scene, pigs and background, is rendered in consistent cartoon illustration style, no photographic elements.",claude-sonnet-5,1556,52
customize_property_style_free_pig_piglets_meadow_s1,baseline_4step,1,"Entire scene, pigs and background, rendered in consistent flat cartoon illustration style.",claude-sonnet-5,1556,46
customize_property_style_free_pig_piglets_meadow_s2,baseline_4step,1,"Entire scene, pigs and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,44
customize_property_style_free_pig_piglets_meadow_s3,baseline_4step,1,"Entire scene, pigs and background, is rendered in consistent flat cartoon illustration style.",claude-sonnet-5,1556,47
customize_property_style_free_pig_piglets_meadow_s4,baseline_4step,1,"Entire scene, pigs and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,44
customize_property_style_free_pig_rooting_dirt_s0,baseline_4step,1,"Entire scene, pig, tree, dirt, and background are rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,51
customize_property_style_free_pig_rooting_dirt_s1,baseline_4step,1,"Entire scene, pig, tree, background all rendered in flat cartoon illustration style.",claude-sonnet-5,1556,45
customize_property_style_free_pig_rooting_dirt_s2,baseline_4step,1,"Entire scene, pig and background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,44
customize_property_style_free_pig_rooting_dirt_s3,baseline_4step,1,"Entire scene, pig and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,43
customize_property_style_free_pig_rooting_dirt_s4,baseline_4step,1,"Entire scene, pig and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,43
customize_property_style_free_solarmax_fountain_plaza_s0,baseline_4step,0,"Background fountain, buildings, and pedestrians are photorealistic, not stylized like the character.",claude-sonnet-5,2084,47
customize_property_style_free_solarmax_fountain_plaza_s1,baseline_4step,0,"Background plaza, buildings, and people are photorealistic, not stylized illustration.",claude-sonnet-5,2084,43
customize_property_style_free_solarmax_fountain_plaza_s2,baseline_4step,0,"Background fountain, buildings and pedestrians are photorealistic, not stylized illustration.",claude-sonnet-5,2084,46
customize_property_style_free_solarmax_fountain_plaza_s3,baseline_4step,0,"Background plaza, fountain, and pedestrians are photorealistic while only the character is cartoon style.",claude-sonnet-5,2084,49
customize_property_style_free_solarmax_fountain_plaza_s4,baseline_4step,0,"Background buildings, fountain, and bystanders are photorealistic, not stylized illustration.",claude-sonnet-5,2084,46
customize_property_style_free_solarmax_mountain_top_s0,baseline_4step,1,"Entire scene, including mountains and character, rendered in consistent anime/cartoon style, no photographic elements.",claude-sonnet-5,2084,52
customize_property_style_free_solarmax_mountain_top_s1,baseline_4step,0,"Background mountains and clouds are photorealistic, not stylized illustration.",claude-sonnet-5,2084,40
customize_property_style_free_solarmax_mountain_top_s2,baseline_4step,0,"Background mountains have realistic photographic rendering, unlike flat cartoon style of reference.",claude-sonnet-5,2084,46
customize_property_style_free_solarmax_mountain_top_s3,baseline_4step,1,"Entire scene, character and mountain background, are rendered in consistent anime/cartoon style, no photographic elements.",claude-sonnet-5,2084,53
customize_property_style_free_solarmax_mountain_top_s4,baseline_4step,1,"Entire image, including background mountains and character, rendered in consistent anime/cartoon style.",claude-sonnet-5,2084,45
customize_property_style_free_solarmax_ramen_shop_s0,baseline_4step,0,Background restaurant and people are photorealistic while only the boy is stylized.,claude-sonnet-5,2084,40
customize_property_style_free_solarmax_ramen_shop_s1,baseline_4step,1,"Entire scene, character, and background are rendered in consistent anime/cartoon style, not photographic.",claude-sonnet-5,2084,48
customize_property_style_free_solarmax_ramen_shop_s2,baseline_4step,1,"Entire scene, character and background, rendered in consistent anime/cartoon illustration style.",claude-sonnet-5,2084,45
customize_property_style_free_solarmax_ramen_shop_s3,baseline_4step,1,"Entire scene, character and background, rendered in consistent anime/cartoon illustration style.",claude-sonnet-5,2084,45
customize_property_style_free_solarmax_ramen_shop_s4,baseline_4step,1,"Character and background both rendered in consistent anime/cartoon illustration style, no photographic elements.",claude-sonnet-5,2084,47
customize_property_style_free_solarmax_rooftop_jump_s0,baseline_4step,0,"Background cityscape and rooftop are photorealistic, contrasting with the cartoon subject.",claude-sonnet-5,2084,47
customize_property_style_free_solarmax_rooftop_jump_s1,baseline_4step,0,"The cityscape background is photorealistic, contrasting with the cartoon-style character.",claude-sonnet-5,2084,43
customize_property_style_free_solarmax_rooftop_jump_s2,baseline_4step,0,Background cityscape is photorealistic while only the character is cartoon-styled.,claude-sonnet-5,2084,41
customize_property_style_free_solarmax_rooftop_jump_s3,baseline_4step,0,"Background cityscape is rendered photorealistically, not matching the flat cartoon style of the subject.",claude-sonnet-5,2084,48
customize_property_style_free_solarmax_rooftop_jump_s4,baseline_4step,0,"Cityscape background is rendered photorealistically, unlike the flat cartoon style of the reference.",claude-sonnet-5,2084,48
customize_property_style_free_solarmax_training_mat_s0,baseline_4step,0,"Background (mats, window, room) has photographic realism despite cartoon subject.",claude-sonnet-5,2084,41
customize_property_style_free_solarmax_training_mat_s1,baseline_4step,1,"Character and background both rendered in consistent anime/cartoon style, no photographic elements.",claude-sonnet-5,2084,44
customize_property_style_free_solarmax_training_mat_s2,baseline_4step,0,"Background gym room and floor mats are rendered photorealistically, not stylized like the reference.",claude-sonnet-5,2084,45
customize_property_style_free_solarmax_training_mat_s3,baseline_4step,0,"Background dojo room has photographic textures/lighting, while character is more stylized/cartoon.",claude-sonnet-5,2084,46
customize_property_style_free_solarmax_training_mat_s4,baseline_4step,0,"Background (gym, clock, punching bag, floor) is photorealistic, not stylized like the character.",claude-sonnet-5,2084,48
customize_property_style_free_sparrow_bird_bath_s0,baseline_4step,0,"Image 2 is a photorealistic photograph, not stylized like the cartoon reference.",claude-sonnet-5,1556,45
customize_property_style_free_sparrow_bird_bath_s1,baseline_4step,0,"Image 2 is a photorealistic photograph, not a stylized cartoon illustration.",claude-sonnet-5,1556,45
customize_property_style_free_sparrow_bird_bath_s2,baseline_4step,0,"Image 2 is a photorealistic photo, not stylized like the cartoon reference.",claude-sonnet-5,1556,44
customize_property_style_free_sparrow_bird_bath_s3,baseline_4step,0,"Image 2 is a realistic photograph, not a stylized illustration.",claude-sonnet-5,1556,39
customize_property_style_free_sparrow_bird_bath_s4,baseline_4step,0,"Background fountain, flowers and foliage are photorealistic, only the bird is cartoon style.",claude-sonnet-5,1556,47
customize_property_style_free_sparrow_branch_perch_s0,baseline_4step,0,"Image 2 is a photorealistic photograph, not a stylized cartoon illustration.",claude-sonnet-5,1556,45
customize_property_style_free_sparrow_branch_perch_s1,baseline_4step,0,"Background trees and snow are photographic, only the bird is stylized/cartoon.",claude-sonnet-5,1556,42
customize_property_style_free_sparrow_branch_perch_s2,baseline_4step,0,Background forest and snow remain photographic while only the bird is stylized.,claude-sonnet-5,1556,38
customize_property_style_free_sparrow_branch_perch_s3,baseline_4step,0,Background trees and snow are photographic; only the bird has cartoon-style outlines.,claude-sonnet-5,1556,43
customize_property_style_free_sparrow_branch_perch_s4,baseline_4step,0,"Image 2 is a realistic photograph, not a cartoon/illustration like Image 1.",claude-sonnet-5,1556,46
customize_property_style_free_sparrow_feeder_seeds_s0,baseline_4step,1,"Entire scene, bird and wooden feeder, is rendered in flat cartoon illustration style with bold outlines.",claude-sonnet-5,1556,54
customize_property_style_free_sparrow_feeder_seeds_s1,baseline_4step,1,"Entire scene, bird and birdhouse, rendered in matching flat cartoon illustration style, no photographic elements.",claude-sonnet-5,1556,55
customize_property_style_free_sparrow_feeder_seeds_s2,baseline_4step,0,"Background foliage looks photographic/blurred, not stylized like the reference.",claude-sonnet-5,1556,40
customize_property_style_free_sparrow_feeder_seeds_s3,baseline_4step,0,Bird and feeder background remain photorealistic; only minor cartoon patches overlaid on feathers.,claude-sonnet-5,1556,50
customize_property_style_free_sparrow_feeder_seeds_s4,baseline_4step,0,"Background trees, grass, and flowers are photorealistic, not stylized like Image 1.",claude-sonnet-5,1556,45
customize_property_style_free_sparrow_grass_hop_s0,baseline_4step,1,"Entire scene, bird and grass background, rendered in flat cartoon illustration style, not photographic.",claude-sonnet-5,1556,49
customize_property_style_free_sparrow_grass_hop_s1,baseline_4step,1,"Entire scene, bird and grass background, is rendered in flat cartoon illustration style.",claude-sonnet-5,1556,45
customize_property_style_free_sparrow_grass_hop_s2,baseline_4step,1,"Entire image, bird and grass background, is rendered in consistent cartoon illustration style, not photographic.",claude-sonnet-5,1556,50
customize_property_style_free_sparrow_grass_hop_s3,baseline_4step,1,"Entire scene, bird and grass background, are rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,46
customize_property_style_free_sparrow_grass_hop_s4,baseline_4step,1,"Entire image, subject and background, is rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,1556,51
customize_property_style_free_sparrow_snow_fence_s0,baseline_4step,0,"Image 2 is a photorealistic photograph, not stylized like the cartoon reference.",claude-sonnet-5,1556,45
customize_property_style_free_sparrow_snow_fence_s1,baseline_4step,0,"Image 2 is a realistic photograph, not stylized like the cartoon reference.",claude-sonnet-5,1556,43
customize_property_style_free_sparrow_snow_fence_s2,baseline_4step,0,"Image 2 is a realistic photograph, not a stylized illustration.",claude-sonnet-5,1556,39
customize_property_style_free_sparrow_snow_fence_s3,baseline_4step,0,"Image 2 is a photorealistic photograph, not a stylized cartoon illustration.",claude-sonnet-5,1556,45
customize_property_style_free_sparrow_snow_fence_s4,baseline_4step,0,"Image 2 is a photorealistic photograph, not a cartoon illustration like Image 1.",claude-sonnet-5,1556,47
customize_property_style_free_woman_runner_beach_jog_s0,baseline_4step,1,"Entire image, subject and beach background, rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,44
customize_property_style_free_woman_runner_beach_jog_s1,baseline_4step,1,"Entire scene, subject and background, rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,2516,51
customize_property_style_free_woman_runner_beach_jog_s2,baseline_4step,1,"Entire scene, including subject and background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,45
customize_property_style_free_woman_runner_beach_jog_s3,baseline_4step,1,"Entire scene, figure and background, rendered in consistent painterly cartoon illustration style.",claude-sonnet-5,2516,46
customize_property_style_free_woman_runner_beach_jog_s4,baseline_4step,1,"Entire image, including subject and beach background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,46
customize_property_style_free_woman_runner_city_bridge_s0,baseline_4step,0,"Background city and bridge look photorealistic, only the woman is cartoon-styled.",claude-sonnet-5,2516,43
customize_property_style_free_woman_runner_city_bridge_s1,baseline_4step,0,"Image 2 is a photorealistic photograph, not stylized like Image 1.",claude-sonnet-5,2516,42
customize_property_style_free_woman_runner_city_bridge_s2,baseline_4step,0,"Image 2 is a photorealistic render, not stylized like the cartoon reference.",claude-sonnet-5,2516,43
customize_property_style_free_woman_runner_city_bridge_s3,baseline_4step,0,"Image 2 is a photorealistic photograph, not a stylized illustration like Image 1.",claude-sonnet-5,2516,46
customize_property_style_free_woman_runner_city_bridge_s4,baseline_4step,0,"Image 2 is a photorealistic photograph, not a stylized illustration.",claude-sonnet-5,2516,41
customize_property_style_free_woman_runner_park_stretch_s0,baseline_4step,1,"Both figure and park background are rendered in consistent cartoon/illustrated style, no photographic elements.",claude-sonnet-5,2516,49
customize_property_style_free_woman_runner_park_stretch_s1,baseline_4step,1,Both subject and background show consistent cartoon-style rendering with flat colors and outlines.,claude-sonnet-5,2516,45
customize_property_style_free_woman_runner_park_stretch_s2,baseline_4step,1,"Entire scene, figures, and background are rendered in consistent cartoon/illustration style, not photographic.",claude-sonnet-5,2516,50
customize_property_style_free_woman_runner_park_stretch_s3,baseline_4step,1,Both character and park background are rendered in consistent cartoon/illustration style.,claude-sonnet-5,2516,40
customize_property_style_free_woman_runner_park_stretch_s4,baseline_4step,1,"Both subject and background are rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,2516,47
customize_property_style_free_woman_runner_track_sprint_s0,baseline_4step,1,"Entire scene, subject and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,43
customize_property_style_free_woman_runner_track_sprint_s1,baseline_4step,1,"Entire scene, subject and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,43
customize_property_style_free_woman_runner_track_sprint_s2,baseline_4step,1,"Entire scene, subject and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,43
customize_property_style_free_woman_runner_track_sprint_s3,baseline_4step,1,"Entire scene, subject and background, rendered in consistent cartoon/illustration style, not photographic.",claude-sonnet-5,2516,49
customize_property_style_free_woman_runner_track_sprint_s4,baseline_4step,1,"Entire scene, subject and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,43
customize_property_style_free_woman_runner_trail_run_s0,baseline_4step,1,"Entire scene, figure and forest background, rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,45
customize_property_style_free_woman_runner_trail_run_s1,baseline_4step,1,"Entire image, subject and forest background, rendered in consistent cartoon/illustrated style.",claude-sonnet-5,2516,46
customize_property_style_free_woman_runner_trail_run_s2,baseline_4step,1,"Entire scene, subject and forest background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,46
customize_property_style_free_woman_runner_trail_run_s3,baseline_4step,1,"Entire scene, figure and forest, is rendered in consistent cartoon/illustrated style, no photographic elements.",claude-sonnet-5,2516,54
customize_property_style_free_woman_runner_trail_run_s4,baseline_4step,1,"Entire scene, character and forest background are rendered in consistent cartoon illustration style.",claude-sonnet-5,2516,44
